0.0,0.0603,0.0604,0.2956,0.2838,0.1452,0.2948,0.0,0.2965,0.469,0.0,0.0,0.0,0.2291,0.0899,0.0863,0.0704,0.0,0.0,0.0,0.0,0.4931,0.5596,0.1728,0.1118,0.0,0.1751,0.0,0.0843,0.1566,0.0,0.0,0.2263,0.0,0.0,0.0,0.1332,0.0921,0.1595,0.0,0.0,0.0646,0.1245,0.0,0.0521,0.0709,0.213,0.0755,0.0,0.0,0.0,0.0724,0.0,0.0,0.0,0.2125,0.0,0.0,0.0,0.0833,0.0,0.0791,0.133,0.071,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0.0728,0.0,0.0,0.1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.034,0.0365,0.4039,0.0338,0.3441,0.0,0.0,0.0,0.5527,0.2673,0.0,0.0,0.0386,0.0,0.0397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407,0.0,0.04,0.0826,0.0451,0.0499,0.056,0.0,0.096,0.0588,0.0,0.0814,0.0336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1225,0.0,0.0,0.0736,0.0,0.0,0.0368,0.0,0.0478,0.0,0.0429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663,0.0,0.0736,0.0,0.0,0.0,0.0,0.0,0.0682,0.0732,0.0428,0.0,0.1236,0.0558,0.0812,0.0667,0.0448,0.0513,0.0558,0.1657,0.0312,0.0424,0.0617,0.0682,0.0
0.0,0.0,0.0,0.2951,0.0,0.0806,0.0,0.0,0.0,0.1737,0.1903,0.0,0.0,0.1102,0.2037,0.0,0.0,0.1613,0.1377,0.0,0.1661,0.1692,0.0,0.1115,0.0,0.163,0.0,0.418,0.0,0.5537,0.212,0.324,0.0,0.0,0.2053,0.0,0.3016,0.0,0.1463,0.4137,0.4105,0.0,0.0,0.0,0.1132,0.22,0.0,0.3283,0.0,0.4246,0.0,0.2245,0.0,0.0,0.0,0.0,0.3776,0.3242,0.0,0.0,0.0,0.0,0.0,0.0,0.2159,0.2082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0769,0.4335,0.0,0.307,0.0675,0.1692,0.0,0.4522,0.2868,0.1117,0.0835,0.0,0.0,0.0359,0.0,0.1237,0.0,0.1615,0.0,0.0,0.0959,0.0,0.1181,0.0,0.1775,0.1299,0.1184,0.0336,0.2004,0.0,0.0407,0.0,0.118,0.2327,0.0,0.124,0.0,0.1716,0.0,0.0,0.2781,0.0496,0.0522,0.0,0.0388,0.2782,0.0963,0.111,0.1745,0.0407,0.0395,0.0668,0.0,0.2804,0.049,0.214,0.0571,0.1486,0.0,0.1303,0.0,0.2338,0.0905,0.0,0.0367,0.0,0.0774,0.0469,0.0353,0.0878,0.0928,0.0984,0.1633,0.0,0.0,0.256,0.0,0.0,0.0,0.0,0.0483,0.0,0.0,0.0,0.0,0.0,0.1117,0.0504,0.0733,0.0,0.0404,0.0927,0.0504,0.0374,0.1129,0.115,0.0557,0.0,0.0
